key_id,tournament_name,match_name,match_id,match_date,player_id,team_name,away_team,home_team,family_name,given_name,shirt_number,player_team_name,player_team_code,minute_label,minute_regulation,minute_stoppage,match_period,own_goal,penalty,year
1228,1986 FIFA Men's World Cup,Hungary vs Canada,M-1986-16,1986-06-06,P-88653,Hungary,0,1,Détári,Lajos,10,Hungary,HUN,75',75,0,second half,0,0,1986
1229,1986 FIFA Men's World Cup,Brazil vs Algeria,M-1986-17,1986-06-06,P-90635,Brazil,0,1,Careca,not applicable,9,Brazil,BRA,66',66,0,second half,0,0,1986
1230,1986 FIFA Men's World Cup,Mexico vs Paraguay,M-1986-19,1986-06-07,P-85837,Mexico,0,1,Flores,Luis,15,Mexico,MEX,3',3,0,first half,0,0,1986
1231,1986 FIFA Men's World Cup,Mexico vs Paraguay,M-1986-19,1986-06-07,P-73704,Paraguay,1,0,Romero,Julio César,8,Paraguay,PRY,85',85,0,second half,0,0,1986
1232,1986 FIFA Men's World Cup,Northern Ireland vs Spain,M-1986-20,1986-06-07,P-12940,Spain,1,0,Butragueño,Emilio,9,Spain,ESP,1',1,0,first half,0,0,1986
1233,1986 FIFA Men's World Cup,Northern Ireland vs Spain,M-1986-20,1986-06-07,P-18314,Spain,1,0,Salinas,Julio,19,Spain,ESP,18',18,0,first half,0,0,1986
1234,1986 FIFA Men's World Cup,Northern Ireland vs Spain,M-1986-20,1986-06-07,P-74529,Northern Ireland,0,1,Clarke,Colin,17,Northern Ireland,NIR,46',46,0,second half,0,0,1986
1235,1986 FIFA Men's World Cup,Poland vs Portugal,M-1986-21,1986-06-07,P-57931,Poland,0,1,Smolarek,Włodzimierz,11,Poland,POL,68',68,0,second half,0,0,1986
1236,1986 FIFA Men's World Cup,Iraq vs Belgium,M-1986-22,1986-06-08,P-97414,Belgium,1,0,Scifo,Enzo,8,Belgium,BEL,16',16,0,first half,0,0,1986
1237,1986 FIFA Men's World Cup,Iraq vs Belgium,M-1986-22,1986-06-08,P-47038,Belgium,1,0,Claesen,Nico,16,Belgium,BEL,21',21,0,first half,0,1,1986
1238,1986 FIFA Men's World Cup,Iraq vs Belgium,M-1986-22,1986-06-08,P-37600,Iraq,0,1,Radhi,Ahmed,8,Iraq,IRQ,59',59,0,second half,0,0,1986
1239,1986 FIFA Men's World Cup,Germany vs Scotland,M-1986-23,1986-06-08,P-46604,Scotland,1,0,Strachan,Gordon,7,Scotland,SCO,18',18,0,first half,0,0,1986
1240,1986 FIFA Men's World Cup,Germany vs Scotland,M-1986-23,1986-06-08,P-04572,Germany,0,1,Völler,Rudi,9,Germany,DEU,23',23,0,first half,0,0,1986
1241,1986 FIFA Men's World Cup,Germany vs Scotland,M-1986-23,1986-06-08,P-95392,Germany,0,1,Allofs,Klaus,19,Germany,DEU,49',49,0,second half,0,0,1986
1242,1986 FIFA Men's World Cup,Denmark vs Uruguay,M-1986-24,1986-06-08,P-36502,Denmark,0,1,Elkjær,Preben,10,Denmark,DNK,11',11,0,first half,0,0,1986
1243,1986 FIFA Men's World Cup,Denmark vs Uruguay,M-1986-24,1986-06-08,P-92595,Denmark,0,1,Lerby,Søren,6,Denmark,DNK,41',41,0,first half,0,0,1986
1244,1986 FIFA Men's World Cup,Denmark vs Uruguay,M-1986-24,1986-06-08,P-36582,Uruguay,1,0,Francescoli,Enzo,10,Uruguay,URY,45',45,0,first half,0,1,1986
1245,1986 FIFA Men's World Cup,Denmark vs Uruguay,M-1986-24,1986-06-08,P-56788,Denmark,0,1,Laudrup,Michael,11,Denmark,DNK,52',52,0,second half,0,0,1986
1246,1986 FIFA Men's World Cup,Denmark vs Uruguay,M-1986-24,1986-06-08,P-36502,Denmark,0,1,Elkjær,Preben,10,Denmark,DNK,67',67,0,second half,0,0,1986
1247,1986 FIFA Men's World Cup,Denmark vs Uruguay,M-1986-24,1986-06-08,P-36502,Denmark,0,1,Elkjær,Preben,10,Denmark,DNK,80',80,0,second half,0,0,1986
1248,1986 FIFA Men's World Cup,Denmark vs Uruguay,M-1986-24,1986-06-08,P-21213,Denmark,0,1,Olsen,Jesper,8,Denmark,DNK,88',88,0,second half,0,0,1986
1249,1986 FIFA Men's World Cup,Hungary vs France,M-1986-25,1986-06-09,P-22982,France,1,0,Stopyra,Yannick,19,France,FRA,29',29,0,first half,0,0,1986
1250,1986 FIFA Men's World Cup,Hungary vs France,M-1986-25,1986-06-09,P-76592,France,1,0,Tigana,Jean,14,France,FRA,62',62,0,second half,0,0,1986
1251,1986 FIFA Men's World Cup,Hungary vs France,M-1986-25,1986-06-09,P-99991,France,1,0,Rocheteau,Dominique,18,France,FRA,84',84,0,second half,0,0,1986
1252,1986 FIFA Men's World Cup,Russia vs Canada,M-1986-26,1986-06-09,P-03282,Russia,0,1,Blokhin,Oleh,11,Russia,SUN,58',58,0,second half,0,0,1986
1253,1986 FIFA Men's World Cup,Russia vs Canada,M-1986-26,1986-06-09,P-27906,Russia,0,1,Zavarov,Oleksandr,9,Russia,SUN,74',74,0,second half,0,0,1986
1254,1986 FIFA Men's World Cup,Argentina vs Bulgaria,M-1986-27,1986-06-10,P-02464,Argentina,0,1,Valdano,Jorge,11,Argentina,ARG,4',4,0,first half,0,0,1986
1255,1986 FIFA Men's World Cup,Argentina vs Bulgaria,M-1986-27,1986-06-10,P-95267,Argentina,0,1,Burruchaga,Jorge,7,Argentina,ARG,77',77,0,second half,0,0,1986
1256,1986 FIFA Men's World Cup,South Korea vs Italy,M-1986-28,1986-06-10,P-46574,Italy,1,0,Altobelli,Alessandro,18,Italy,ITA,17',17,0,first half,0,0,1986
1257,1986 FIFA Men's World Cup,South Korea vs Italy,M-1986-28,1986-06-10,P-51349,South Korea,0,1,Choi,Soon-ho,9,South Korea,KOR,62',62,0,second half,0,0,1986
1258,1986 FIFA Men's World Cup,South Korea vs Italy,M-1986-28,1986-06-10,P-46574,Italy,1,0,Altobelli,Alessandro,18,Italy,ITA,73',73,0,second half,0,0,1986
1259,1986 FIFA Men's World Cup,South Korea vs Italy,M-1986-28,1986-06-10,P-45849,Italy,1,0,Cho,Kwang-rae,4,South Korea,KOR,82',82,0,second half,1,0,1986
1260,1986 FIFA Men's World Cup,South Korea vs Italy,M-1986-28,1986-06-10,P-64475,South Korea,0,1,Huh,Jung-moo,17,South Korea,KOR,83',83,0,second half,0,0,1986
1261,1986 FIFA Men's World Cup,Iraq vs Mexico,M-1986-29,1986-06-11,P-28996,Mexico,1,0,Quirarte,Fernando,3,Mexico,MEX,54',54,0,second half,0,0,1986
1262,1986 FIFA Men's World Cup,Paraguay vs Belgium,M-1986-30,1986-06-11,P-26401,Belgium,1,0,Vercauteren,Franky,6,Belgium,BEL,30',30,0,first half,0,0,1986
1263,1986 FIFA Men's World Cup,Paraguay vs Belgium,M-1986-30,1986-06-11,P-29440,Paraguay,0,1,Cabañas,Roberto,9,Paraguay,PRY,50',50,0,second half,0,0,1986
1264,1986 FIFA Men's World Cup,Paraguay vs Belgium,M-1986-30,1986-06-11,P-24703,Belgium,1,0,Veyt,Daniel,18,Belgium,BEL,59',59,0,second half,0,0,1986
1265,1986 FIFA Men's World Cup,Paraguay vs Belgium,M-1986-30,1986-06-11,P-29440,Paraguay,0,1,Cabañas,Roberto,9,Paraguay,PRY,76',76,0,second half,0,0,1986
1266,1986 FIFA Men's World Cup,England vs Poland,M-1986-31,1986-06-11,P-36651,England,0,1,Lineker,Gary,10,England,ENG,9',9,0,first half,0,0,1986
1267,1986 FIFA Men's World Cup,England vs Poland,M-1986-31,1986-06-11,P-36651,England,0,1,Lineker,Gary,10,England,ENG,14',14,0,first half,0,0,1986
1268,1986 FIFA Men's World Cup,England vs Poland,M-1986-31,1986-06-11,P-36651,England,0,1,Lineker,Gary,10,England,ENG,34',34,0,first half,0,0,1986
1269,1986 FIFA Men's World Cup,Portugal vs Morocco,M-1986-32,1986-06-11,P-21024,Morocco,1,0,Khairi,Abderrazak,17,Morocco,MAR,19',19,0,first half,0,0,1986
1270,1986 FIFA Men's World Cup,Portugal vs Morocco,M-1986-32,1986-06-11,P-21024,Morocco,1,0,Khairi,Abderrazak,17,Morocco,MAR,26',26,0,first half,0,0,1986
1271,1986 FIFA Men's World Cup,Portugal vs Morocco,M-1986-32,1986-06-11,P-32922,Morocco,1,0,Merry,Abdelkrim,9,Morocco,MAR,62',62,0,second half,0,0,1986
1272,1986 FIFA Men's World Cup,Portugal vs Morocco,M-1986-32,1986-06-11,P-88661,Portugal,0,1,Diamantino,not applicable,17,Portugal,PRT,80',80,0,second half,0,0,1986
1273,1986 FIFA Men's World Cup,Algeria vs Spain,M-1986-33,1986-06-12,P-14296,Spain,1,0,Calderé,Ramón,18,Spain,ESP,15',15,0,first half,0,0,1986
1274,1986 FIFA Men's World Cup,Algeria vs Spain,M-1986-33,1986-06-12,P-14296,Spain,1,0,Calderé,Ramón,18,Spain,ESP,68',68,0,second half,0,0,1986
1275,1986 FIFA Men's World Cup,Algeria vs Spain,M-1986-33,1986-06-12,P-74307,Spain,1,0,Eloy,not applicable,20,Spain,ESP,70',70,0,second half,0,0,1986
1276,1986 FIFA Men's World Cup,Northern Ireland vs Brazil,M-1986-34,1986-06-12,P-90635,Brazil,1,0,Careca,not applicable,9,Brazil,BRA,15',15,0,first half,0,0,1986
1277,1986 FIFA Men's World Cup,Northern Ireland vs Brazil,M-1986-34,1986-06-12,P-79755,Brazil,1,0,Josimar,not applicable,13,Brazil,BRA,42',42,0,first half,0,0,1986
1278,1986 FIFA Men's World Cup,Northern Ireland vs Brazil,M-1986-34,1986-06-12,P-90635,Brazil,1,0,Careca,not applicable,9,Brazil,BRA,87',87,0,second half,0,0,1986
1279,1986 FIFA Men's World Cup,Denmark vs Germany,M-1986-35,1986-06-13,P-21213,Denmark,0,1,Olsen,Jesper,8,Denmark,DNK,43',43,0,first half,0,1,1986
1280,1986 FIFA Men's World Cup,Denmark vs Germany,M-1986-35,1986-06-13,P-92292,Denmark,0,1,Eriksen,John,19,Denmark,DNK,62',62,0,second half,0,0,1986
1281,1986 FIFA Men's World Cup,Mexico vs Bulgaria,M-1986-37,1986-06-15,P-66199,Mexico,0,1,Negrete,Manuel,22,Mexico,MEX,34',34,0,first half,0,0,1986
1282,1986 FIFA Men's World Cup,Mexico vs Bulgaria,M-1986-37,1986-06-15,P-89412,Mexico,0,1,Servín,Raúl,17,Mexico,MEX,61',61,0,second half,0,0,1986
1283,1986 FIFA Men's World Cup,Russia vs Belgium,M-1986-38,1986-06-15,P-10855,Russia,0,1,Belanov,Ihor,19,Russia,SUN,27',27,0,first half,0,0,1986
1284,1986 FIFA Men's World Cup,Russia vs Belgium,M-1986-38,1986-06-15,P-97414,Belgium,1,0,Scifo,Enzo,8,Belgium,BEL,56',56,0,second half,0,0,1986
1285,1986 FIFA Men's World Cup,Russia vs Belgium,M-1986-38,1986-06-15,P-10855,Russia,0,1,Belanov,Ihor,19,Russia,SUN,70',70,0,second half,0,0,1986
1286,1986 FIFA Men's World Cup,Russia vs Belgium,M-1986-38,1986-06-15,P-25456,Belgium,1,0,Ceulemans,Jan,11,Belgium,BEL,77',77,0,second half,0,0,1986
1287,1986 FIFA Men's World Cup,Russia vs Belgium,M-1986-38,1986-06-15,P-95299,Belgium,1,0,Demol,Stéphane,21,Belgium,BEL,102',102,0,"extra time, first half",0,0,1986
1288,1986 FIFA Men's World Cup,Russia vs Belgium,M-1986-38,1986-06-15,P-47038,Belgium,1,0,Claesen,Nico,16,Belgium,BEL,110',110,0,"extra time, second half",0,0,1986
1289,1986 FIFA Men's World Cup,Russia vs Belgium,M-1986-38,1986-06-15,P-10855,Russia,0,1,Belanov,Ihor,19,Russia,SUN,111',111,0,"extra time, second half",0,1,1986
1290,1986 FIFA Men's World Cup,Brazil vs Poland,M-1986-39,1986-06-16,P-78605,Brazil,0,1,Sócrates,not applicable,18,Brazil,BRA,30',30,0,first half,0,1,1986
1291,1986 FIFA Men's World Cup,Brazil vs Poland,M-1986-39,1986-06-16,P-79755,Brazil,0,1,Josimar,not applicable,13,Brazil,BRA,55',55,0,second half,0,0,1986
1292,1986 FIFA Men's World Cup,Brazil vs Poland,M-1986-39,1986-06-16,P-12950,Brazil,0,1,Edinho,not applicable,4,Brazil,BRA,79',79,0,second half,0,0,1986
1293,1986 FIFA Men's World Cup,Brazil vs Poland,M-1986-39,1986-06-16,P-90635,Brazil,0,1,Careca,not applicable,9,Brazil,BRA,83',83,0,second half,0,1,1986
1294,1986 FIFA Men's World Cup,Argentina vs Uruguay,M-1986-40,1986-06-16,P-12666,Argentina,0,1,Pasculli,Pedro,17,Argentina,ARG,42',42,0,first half,0,0,1986
1295,1986 FIFA Men's World Cup,Italy vs France,M-1986-41,1986-06-17,P-08939,France,1,0,Platini,Michel,10,France,FRA,15',15,0,first half,0,0,1986
1296,1986 FIFA Men's World Cup,Italy vs France,M-1986-41,1986-06-17,P-22982,France,1,0,Stopyra,Yannick,19,France,FRA,57',57,0,second half,0,0,1986
1297,1986 FIFA Men's World Cup,Morocco vs Germany,M-1986-42,1986-06-17,P-49502,Germany,1,0,Matthäus,Lothar,8,Germany,DEU,87',87,0,second half,0,0,1986
1298,1986 FIFA Men's World Cup,England vs Paraguay,M-1986-43,1986-06-18,P-36651,England,0,1,Lineker,Gary,10,England,ENG,31',31,0,first half,0,0,1986
1299,1986 FIFA Men's World Cup,England vs Paraguay,M-1986-43,1986-06-18,P-18335,England,0,1,Beardsley,Peter,20,England,ENG,56',56,0,second half,0,0,1986
1300,1986 FIFA Men's World Cup,England vs Paraguay,M-1986-43,1986-06-18,P-36651,England,0,1,Lineker,Gary,10,England,ENG,73',73,0,second half,0,0,1986
1301,1986 FIFA Men's World Cup,Denmark vs Spain,M-1986-44,1986-06-18,P-21213,Denmark,0,1,Olsen,Jesper,8,Denmark,DNK,33',33,0,first half,0,1,1986
1302,1986 FIFA Men's World Cup,Denmark vs Spain,M-1986-44,1986-06-18,P-12940,Spain,1,0,Butragueño,Emilio,9,Spain,ESP,43',43,0,first half,0,0,1986
1303,1986 FIFA Men's World Cup,Denmark vs Spain,M-1986-44,1986-06-18,P-12940,Spain,1,0,Butragueño,Emilio,9,Spain,ESP,56',56,0,second half,0,0,1986
1304,1986 FIFA Men's World Cup,Denmark vs Spain,M-1986-44,1986-06-18,P-93792,Spain,1,0,Goikoetxea,Andoni,8,Spain,ESP,68',68,0,second half,0,1,1986
1305,1986 FIFA Men's World Cup,Denmark vs Spain,M-1986-44,1986-06-18,P-12940,Spain,1,0,Butragueño,Emilio,9,Spain,ESP,80',80,0,second half,0,0,1986
1306,1986 FIFA Men's World Cup,Denmark vs Spain,M-1986-44,1986-06-18,P-12940,Spain,1,0,Butragueño,Emilio,9,Spain,ESP,88',88,0,second half,0,1,1986
1307,1986 FIFA Men's World Cup,Brazil vs France,M-1986-45,1986-06-21,P-90635,Brazil,0,1,Careca,not applicable,9,Brazil,BRA,17',17,0,first half,0,0,1986
1308,1986 FIFA Men's World Cup,Brazil vs France,M-1986-45,1986-06-21,P-08939,France,1,0,Platini,Michel,10,France,FRA,40',40,0,first half,0,0,1986
1309,1986 FIFA Men's World Cup,Argentina vs England,M-1986-47,1986-06-22,P-80404,Argentina,0,1,Maradona,Diego,10,Argentina,ARG,51',51,0,second half,0,0,1986
1310,1986 FIFA Men's World Cup,Argentina vs England,M-1986-47,1986-06-22,P-80404,Argentina,0,1,Maradona,Diego,10,Argentina,ARG,55',55,0,second half,0,0,1986
1311,1986 FIFA Men's World Cup,Argentina vs England,M-1986-47,1986-06-22,P-36651,England,1,0,Lineker,Gary,10,England,ENG,81',81,0,second half,0,0,1986
1312,1986 FIFA Men's World Cup,Spain vs Belgium,M-1986-48,1986-06-22,P-25456,Belgium,1,0,Ceulemans,Jan,11,Belgium,BEL,35',35,0,first half,0,0,1986
1313,1986 FIFA Men's World Cup,Spain vs Belgium,M-1986-48,1986-06-22,P-32414,Spain,0,1,Señor,Juan Antonio,7,Spain,ESP,85',85,0,second half,0,0,1986
1314,1986 FIFA Men's World Cup,France vs Germany,M-1986-49,1986-06-25,P-67713,Germany,1,0,Brehme,Andreas,3,Germany,DEU,9',9,0,first half,0,0,1986
1315,1986 FIFA Men's World Cup,France vs Germany,M-1986-49,1986-06-25,P-04572,Germany,1,0,Völler,Rudi,9,Germany,DEU,90',90,0,second half,0,0,1986
1316,1986 FIFA Men's World Cup,Argentina vs Belgium,M-1986-50,1986-06-25,P-80404,Argentina,0,1,Maradona,Diego,10,Argentina,ARG,51',51,0,second half,0,0,1986
1317,1986 FIFA Men's World Cup,Argentina vs Belgium,M-1986-50,1986-06-25,P-80404,Argentina,0,1,Maradona,Diego,10,Argentina,ARG,63',63,0,second half,0,0,1986
1318,1986 FIFA Men's World Cup,Belgium vs France,M-1986-51,1986-06-28,P-25456,Belgium,0,1,Ceulemans,Jan,11,Belgium,BEL,11',11,0,first half,0,0,1986
1319,1986 FIFA Men's World Cup,Belgium vs France,M-1986-51,1986-06-28,P-80821,France,1,0,Ferreri,Jean-Marc,11,France,FRA,27',27,0,first half,0,0,1986
1320,1986 FIFA Men's World Cup,Belgium vs France,M-1986-51,1986-06-28,P-31235,France,1,0,Papin,Jean-Pierre,17,France,FRA,43',43,0,first half,0,0,1986
1321,1986 FIFA Men's World Cup,Belgium vs France,M-1986-51,1986-06-28,P-47038,Belgium,0,1,Claesen,Nico,16,Belgium,BEL,73',73,0,second half,0,0,1986
1322,1986 FIFA Men's World Cup,Belgium vs France,M-1986-51,1986-06-28,P-05511,France,1,0,Genghini,Bernard,13,France,FRA,104',104,0,"extra time, first half",0,0,1986
1323,1986 FIFA Men's World Cup,Belgium vs France,M-1986-51,1986-06-28,P-69834,France,1,0,Amoros,Manuel,2,France,FRA,111',111,0,"extra time, second half",0,1,1986
1324,1986 FIFA Men's World Cup,Argentina vs Germany,M-1986-52,1986-06-29,P-62815,Argentina,0,1,Brown,José Luis,5,Argentina,ARG,23',23,0,first half,0,0,1986
1325,1986 FIFA Men's World Cup,Argentina vs Germany,M-1986-52,1986-06-29,P-02464,Argentina,0,1,Valdano,Jorge,11,Argentina,ARG,56',56,0,second half,0,0,1986
1326,1986 FIFA Men's World Cup,Argentina vs Germany,M-1986-52,1986-06-29,P-59574,Germany,1,0,Rummenigge,Karl-Heinz,11,Germany,DEU,74',74,0,second half,0,0,1986
1327,1986 FIFA Men's World Cup,Argentina vs Germany,M-1986-52,1986-06-29,P-04572,Germany,1,0,Völler,Rudi,9,Germany,DEU,81',81,0,second half,0,0,1986
1328,1986 FIFA Men's World Cup,Argentina vs Germany,M-1986-52,1986-06-29,P-95267,Argentina,0,1,Burruchaga,Jorge,7,Argentina,ARG,84',84,0,second half,0,0,1986
1329,1990 FIFA Men's World Cup,Argentina vs Cameroon,M-1990-01,1990-06-08,P-77989,Cameroon,1,0,Omam-Biyik,François,7,Cameroon,CMR,67',67,0,second half,0,0,1990
1330,1990 FIFA Men's World Cup,Russia vs Romania,M-1990-02,1990-06-09,P-01137,Romania,1,0,Lăcătuș,Marius,7,Romania,ROU,41',41,0,first half,0,0,1990
1331,1990 FIFA Men's World Cup,Russia vs Romania,M-1990-02,1990-06-09,P-01137,Romania,1,0,Lăcătuș,Marius,7,Romania,ROU,55',55,0,second half,0,1,1990
1332,1990 FIFA Men's World Cup,United Arab Emirates vs Colombia,M-1990-03,1990-06-09,P-02405,Colombia,1,0,Redín,Bernardo,11,Colombia,COL,50',50,0,second half,0,0,1990
1333,1990 FIFA Men's World Cup,United Arab Emirates vs Colombia,M-1990-03,1990-06-09,P-49600,Colombia,1,0,Valderrama,Carlos,10,Colombia,COL,85',85,0,second half,0,0,1990
1334,1990 FIFA Men's World Cup,Italy vs Austria,M-1990-04,1990-06-09,P-76544,Italy,0,1,Schillaci,Salvatore,19,Italy,ITA,78',78,0,second half,0,0,1990
1335,1990 FIFA Men's World Cup,United States vs Czechoslovakia,M-1990-05,1990-06-10,P-71260,Czechoslovakia,1,0,Skuhravý,Tomáš,10,Czechoslovakia,CSK,26',26,0,first half,0,0,1990
1336,1990 FIFA Men's World Cup,United States vs Czechoslovakia,M-1990-05,1990-06-10,P-08239,Czechoslovakia,1,0,Bílek,Michal,7,Czechoslovakia,CSK,40',40,0,first half,0,1,1990
1337,1990 FIFA Men's World Cup,United States vs Czechoslovakia,M-1990-05,1990-06-10,P-73737,Czechoslovakia,1,0,Hašek,Ivan,4,Czechoslovakia,CSK,50',50,0,second half,0,0,1990
1338,1990 FIFA Men's World Cup,United States vs Czechoslovakia,M-1990-05,1990-06-10,P-82723,United States,0,1,Caligiuri,Paul,20,United States,USA,60',60,0,second half,0,0,1990
1339,1990 FIFA Men's World Cup,United States vs Czechoslovakia,M-1990-05,1990-06-10,P-71260,Czechoslovakia,1,0,Skuhravý,Tomáš,10,Czechoslovakia,CSK,78',78,0,second half,0,0,1990
1340,1990 FIFA Men's World Cup,United States vs Czechoslovakia,M-1990-05,1990-06-10,P-99987,Czechoslovakia,1,0,Luhový,Milan,18,Czechoslovakia,CSK,90'+3',90,3,"second half, stoppage time",0,0,1990
1341,1990 FIFA Men's World Cup,Brazil vs Sweden,M-1990-06,1990-06-10,P-90635,Brazil,0,1,Careca,not applicable,9,Brazil,BRA,40',40,0,first half,0,0,1990
1342,1990 FIFA Men's World Cup,Brazil vs Sweden,M-1990-06,1990-06-10,P-90635,Brazil,0,1,Careca,not applicable,9,Brazil,BRA,63',63,0,second half,0,0,1990
1343,1990 FIFA Men's World Cup,Brazil vs Sweden,M-1990-06,1990-06-10,P-26281,Sweden,1,0,Brolin,Tomas,17,Sweden,SWE,79',79,0,second half,0,0,1990
1344,1990 FIFA Men's World Cup,Germany vs Serbia,M-1990-07,1990-06-10,P-49502,Germany,0,1,Matthäus,Lothar,10,Germany,DEU,28',28,0,first half,0,0,1990
1345,1990 FIFA Men's World Cup,Germany vs Serbia,M-1990-07,1990-06-10,P-91373,Germany,0,1,Klinsmann,Jürgen,18,Germany,DEU,39',39,0,first half,0,0,1990
1346,1990 FIFA Men's World Cup,Germany vs Serbia,M-1990-07,1990-06-10,P-01298,Serbia,1,0,Jozić,Davor,6,Serbia,YUG,55',55,0,second half,0,0,1990
1347,1990 FIFA Men's World Cup,Germany vs Serbia,M-1990-07,1990-06-10,P-49502,Germany,0,1,Matthäus,Lothar,10,Germany,DEU,64',64,0,second half,0,0,1990
1348,1990 FIFA Men's World Cup,Germany vs Serbia,M-1990-07,1990-06-10,P-04572,Germany,0,1,Völler,Rudi,9,Germany,DEU,70',70,0,second half,0,0,1990
1349,1990 FIFA Men's World Cup,Costa Rica vs Scotland,M-1990-08,1990-06-11,P-18941,Costa Rica,0,1,Cayasso,Juan,14,Costa Rica,CRI,49',49,0,second half,0,0,1990
1350,1990 FIFA Men's World Cup,England vs Ireland,M-1990-09,1990-06-11,P-36651,England,0,1,Lineker,Gary,10,England,ENG,9',9,0,first half,0,0,1990
1351,1990 FIFA Men's World Cup,England vs Ireland,M-1990-09,1990-06-11,P-72379,Ireland,1,0,Sheedy,Kevin,11,Ireland,IRL,73',73,0,second half,0,0,1990
1352,1990 FIFA Men's World Cup,Belgium vs South Korea,M-1990-10,1990-06-12,P-28230,Belgium,0,1,Degryse,Marc,9,Belgium,BEL,53',53,0,second half,0,0,1990
1353,1990 FIFA Men's World Cup,Belgium vs South Korea,M-1990-10,1990-06-12,P-39297,Belgium,0,1,De Wolf,Michel,16,Belgium,BEL,64',64,0,second half,0,0,1990
1354,1990 FIFA Men's World Cup,Netherlands vs Egypt,M-1990-11,1990-06-12,P-11241,Netherlands,0,1,Kieft,Wim,12,Netherlands,NLD,58',58,0,second half,0,0,1990
1355,1990 FIFA Men's World Cup,Netherlands vs Egypt,M-1990-11,1990-06-12,P-62193,Egypt,1,0,Abdelghani,Magdi,8,Egypt,EGY,83',83,0,second half,0,1,1990
1356,1990 FIFA Men's World Cup,Argentina vs Russia,M-1990-13,1990-06-13,P-30977,Argentina,0,1,Troglio,Pedro,21,Argentina,ARG,27',27,0,first half,0,0,1990
1357,1990 FIFA Men's World Cup,Argentina vs Russia,M-1990-13,1990-06-13,P-95267,Argentina,0,1,Burruchaga,Jorge,7,Argentina,ARG,79',79,0,second half,0,0,1990
1358,1990 FIFA Men's World Cup,Cameroon vs Romania,M-1990-14,1990-06-14,P-58080,Cameroon,0,1,Milla,Roger,9,Cameroon,CMR,76',76,0,second half,0,0,1990
1359,1990 FIFA Men's World Cup,Cameroon vs Romania,M-1990-14,1990-06-14,P-58080,Cameroon,0,1,Milla,Roger,9,Cameroon,CMR,86',86,0,second half,0,0,1990
1360,1990 FIFA Men's World Cup,Cameroon vs Romania,M-1990-14,1990-06-14,P-67274,Romania,1,0,Balint,Gabi,18,Romania,ROU,88',88,0,second half,0,0,1990
1361,1990 FIFA Men's World Cup,Serbia vs Colombia,M-1990-15,1990-06-14,P-01298,Serbia,0,1,Jozić,Davor,6,Serbia,YUG,75',75,0,second half,0,0,1990
1362,1990 FIFA Men's World Cup,Italy vs United States,M-1990-16,1990-06-14,P-75545,Italy,0,1,Giannini,Giuseppe,13,Italy,ITA,11',11,0,first half,0,0,1990
1363,1990 FIFA Men's World Cup,Austria vs Czechoslovakia,M-1990-17,1990-06-15,P-08239,Czechoslovakia,1,0,Bílek,Michal,7,Czechoslovakia,CSK,31',31,0,first half,0,1,1990
1364,1990 FIFA Men's World Cup,Germany vs United Arab Emirates,M-1990-18,1990-06-15,P-04572,Germany,0,1,Völler,Rudi,9,Germany,DEU,35',35,0,first half,0,0,1990
1365,1990 FIFA Men's World Cup,Germany vs United Arab Emirates,M-1990-18,1990-06-15,P-91373,Germany,0,1,Klinsmann,Jürgen,18,Germany,DEU,37',37,0,first half,0,0,1990
1366,1990 FIFA Men's World Cup,Germany vs United Arab Emirates,M-1990-18,1990-06-15,P-90097,United Arab Emirates,1,0,Ismaïl,Khalid,8,United Arab Emirates,ARE,46',46,0,second half,0,0,1990
1367,1990 FIFA Men's World Cup,Germany vs United Arab Emirates,M-1990-18,1990-06-15,P-49502,Germany,0,1,Matthäus,Lothar,10,Germany,DEU,47',47,0,second half,0,0,1990
1368,1990 FIFA Men's World Cup,Germany vs United Arab Emirates,M-1990-18,1990-06-15,P-60022,Germany,0,1,Bein,Uwe,15,Germany,DEU,58',58,0,second half,0,0,1990
1369,1990 FIFA Men's World Cup,Germany vs United Arab Emirates,M-1990-18,1990-06-15,P-04572,Germany,0,1,Völler,Rudi,9,Germany,DEU,75',75,0,second half,0,0,1990
1370,1990 FIFA Men's World Cup,Brazil vs Costa Rica,M-1990-19,1990-06-16,P-60969,Brazil,0,1,Müller,not applicable,15,Brazil,BRA,33',33,0,first half,0,0,1990
1371,1990 FIFA Men's World Cup,Sweden vs Scotland,M-1990-20,1990-06-16,P-49470,Scotland,1,0,McCall,Stuart,16,Scotland,SCO,11',11,0,first half,0,0,1990
1372,1990 FIFA Men's World Cup,Sweden vs Scotland,M-1990-20,1990-06-16,P-17223,Scotland,1,0,Johnston,Mo,7,Scotland,SCO,81',81,0,second half,0,1,1990
1373,1990 FIFA Men's World Cup,Sweden vs Scotland,M-1990-20,1990-06-16,P-67329,Sweden,0,1,Strömberg,Glenn,15,Sweden,SWE,86',86,0,second half,0,0,1990
1374,1990 FIFA Men's World Cup,Belgium vs Uruguay,M-1990-23,1990-06-17,P-05723,Belgium,0,1,Clijsters,Leo,4,Belgium,BEL,15',15,0,first half,0,0,1990
1375,1990 FIFA Men's World Cup,Belgium vs Uruguay,M-1990-23,1990-06-17,P-97414,Belgium,0,1,Scifo,Enzo,10,Belgium,BEL,24',24,0,first half,0,0,1990
