group,home_team,away_team,home_score,away_score,probability
I,France,Iraq,2,1,0.08114758
I,France,Iraq,2,2,0.01918465
I,France,Iraq,2,3,0.00302372
I,France,Iraq,2,4,0.00035743
I,France,Iraq,2,5,3.38e-05
I,France,Iraq,3,0,0.1152691
I,France,Iraq,3,1,0.0545031
I,France,Iraq,3,2,0.01288545
I,France,Iraq,3,3,0.00203089
I,France,Iraq,3,4,0.00024007
I,France,Iraq,3,5,2.27e-05
I,France,Iraq,4,0,0.05806572
I,France,Iraq,4,1,0.02745542
I,France,Iraq,4,2,0.00649092
I,France,Iraq,4,3,0.00102304
I,France,Iraq,4,4,0.00012093
I,France,Iraq,4,5,1.144e-05
I,France,Iraq,5,0,0.02340004
I,France,Iraq,5,1,0.01106433
I,France,Iraq,5,2,0.00261579
I,France,Iraq,5,3,0.00041228
I,France,Iraq,5,4,4.873e-05
I,France,Iraq,5,5,4.61e-06
I,Senegal,Norway,0,0,0.10813894
I,Senegal,Norway,0,1,0.11721433
I,Senegal,Norway,0,2,0.07599671
I,Senegal,Norway,0,3,0.03103291
I,Senegal,Norway,0,4,0.00950411
I,Senegal,Norway,0,5,0.00232858
I,Senegal,Norway,1,0,0.10124044
I,Senegal,Norway,1,1,0.13928306
I,Senegal,Norway,1,2,0.08111262
I,Senegal,Norway,1,3,0.03312197
I,Senegal,Norway,1,4,0.01014391
I,Senegal,Norway,1,5,0.00248533
I,Senegal,Norway,2,0,0.05768781
I,Senegal,Norway,2,1,0.07066967
I,Senegal,Norway,2,2,0.04328646
I,Senegal,Norway,2,3,0.01767583
I,Senegal,Norway,2,4,0.00541338
I,Senegal,Norway,2,5,0.00132632
I,Senegal,Norway,3,0,0.02052374
I,Senegal,Norway,3,1,0.02514233
I,Senegal,Norway,3,2,0.01540013
I,Senegal,Norway,3,3,0.00628858
I,Senegal,Norway,3,4,0.00192593
I,Senegal,Norway,3,5,0.00047187
I,Senegal,Norway,4,0,0.00547634
I,Senegal,Norway,4,1,0.00670871
I,Senegal,Norway,4,2,0.00410921
I,Senegal,Norway,4,3,0.00167798
I,Senegal,Norway,4,4,0.0005139
I,Senegal,Norway,4,5,0.00012591
I,Senegal,Norway,5,0,0.001169
I,Senegal,Norway,5,1,0.00143207
I,Senegal,Norway,5,2,0.00087717
I,Senegal,Norway,5,3,0.00035819
I,Senegal,Norway,5,4,0.0001097
I,Senegal,Norway,5,5,2.688e-05
I,Senegal,Iraq,0,0,0.1426051
I,Senegal,Iraq,0,1,0.07184229
I,Senegal,Iraq,0,2,0.02197908
I,Senegal,Iraq,0,3,0.00415184
I,Senegal,Iraq,0,4,0.00058821
I,Senegal,Iraq,0,5,6.667e-05
I,Senegal,Iraq,1,0,0.18939235
I,Senegal,Iraq,1,1,0.11630017
I,Senegal,Iraq,1,2,0.03133095
I,Senegal,Iraq,1,3,0.0059184
I,Senegal,Iraq,1,4,0.00083849
I,Senegal,Iraq,1,5,9.503e-05
I,Senegal,Iraq,2,0,0.13906999
I,Senegal,Iraq,2,1,0.07881076
I,Senegal,Iraq,2,2,0.02233097
I,Senegal,Iraq,2,3,0.00421831
I,Senegal,Iraq,2,4,0.00059763
I,Senegal,Iraq,2,5,6.773e-05
I,Senegal,Iraq,3,0,0.06608094
I,Senegal,Iraq,3,1,0.03744797
I,Senegal,Iraq,3,2,0.01061086
I,Senegal,Iraq,3,3,0.00200439
I,Senegal,Iraq,3,4,0.00028397
I,Senegal,Iraq,3,5,3.219e-05
I,Senegal,Iraq,4,0,0.02354942
I,Senegal,Iraq,4,1,0.01334542
I,Senegal,Iraq,4,2,0.00378142
I,Senegal,Iraq,4,3,0.00071431
I,Senegal,Iraq,4,4,0.0001012
I,Senegal,Iraq,4,5,1.147e-05
I,Senegal,Iraq,5,0,0.00671389
I,Senegal,Iraq,5,1,0.00380475
I,Senegal,Iraq,5,2,0.00107807
I,Senegal,Iraq,5,3,0.00020365
I,Senegal,Iraq,5,4,2.885e-05
I,Senegal,Iraq,5,5,3.27e-06
I,Norway,Iraq,0,0,0.09449422
I,Norway,Iraq,0,1,0.05053467
I,Norway,Iraq,0,2,0.01739567
I,Norway,Iraq,0,3,0.0036195
I,Norway,Iraq,0,4,0.00056483
I,Norway,Iraq,0,5,7.051e-05
I,Norway,Iraq,1,0,0.15571762
I,Norway,Iraq,1,1,0.10564947
I,Norway,Iraq,1,2,0.03134999
I,Norway,Iraq,1,3,0.00652297
I,Norway,Iraq,1,4,0.00101792
I,Norway,Iraq,1,5,0.00012708
I,Norway,Iraq,2,0,0.14500258
I,Norway,Iraq,2,1,0.09051171
I,Norway,Iraq,2,2,0.02824905
I,Norway,Iraq,2,3,0.00587776
I,Norway,Iraq,2,4,0.00091724
I,Norway,Iraq,2,5,0.00011451
I,Norway,Iraq,3,0,0.08710656
I,Norway,Iraq,3,1,0.05437258
I,Norway,Iraq,3,2,0.01696989
I,Norway,Iraq,3,3,0.00353091
I,Norway,Iraq,3,4,0.00055101
I,Norway,Iraq,3,5,6.879e-05
I,Norway,Iraq,4,0,0.03924526
I,Norway,Iraq,4,1,0.02449719
I,Norway,Iraq,4,2,0.00764567
I,Norway,Iraq,4,3,0.00159083
I,Norway,Iraq,4,4,0.00024825
I,Norway,Iraq,4,5,3.099e-05
I,Norway,Iraq,5,0,0.01414535
I,Norway,Iraq,5,1,0.00882963
I,Norway,Iraq,5,2,0.00275576
I,Norway,Iraq,5,3,0.00057339
I,Norway,Iraq,5,4,8.948e-05
I,Norway,Iraq,5,5,1.117e-05
J,Argentina,Austria,0,0,0.11829158
J,Argentina,Austria,0,1,0.05168885
J,Argentina,Austria,0,2,0.01414747
J,Argentina,Austria,0,3,0.00235616
J,Argentina,Austria,0,4,0.0002943
J,Argentina,Austria,0,5,2.941e-05
J,Argentina,Austria,1,0,0.18609342
J,Argentina,Austria,1,1,0.10039041
J,Argentina,Austria,1,2,0.02384405
J,Argentina,Austria,1,3,0.00397105
J,Argentina,Austria,1,4,0.00049601
J,Argentina,Austria,1,5,4.956e-05
J,Argentina,Austria,2,0,0.16098587
J,Argentina,Austria,2,1,0.08043305
J,Argentina,Austria,2,2,0.0200933
J,Argentina,Austria,2,3,0.00334639
J,Argentina,Austria,2,4,0.00041799
J,Argentina,Austria,2,5,4.177e-05
J,Argentina,Austria,3,0,0.09044149
J,Argentina,Austria,3,1,0.0451871
J,Argentina,Austria,3,2,0.01128837
J,Argentina,Austria,3,3,0.00188
J,Argentina,Austria,3,4,0.00023482
J,Argentina,Austria,3,5,2.346e-05
J,Argentina,Austria,4,0,0.03810736
J,Argentina,Austria,4,1,0.0190395
J,Argentina,Austria,4,2,0.00475633
J,Argentina,Austria,4,3,0.00079213
J,Argentina,Austria,4,4,9.894e-05
J,Argentina,Austria,4,5,9.89e-06
J,Argentina,Austria,5,0,0.01284518
J,Argentina,Austria,5,1,0.00641781
J,Argentina,Austria,5,2,0.00160326
J,Argentina,Austria,5,3,0.00026701
J,Argentina,Austria,5,4,3.335e-05
J,Argentina,Austria,5,5,3.33e-06
J,Argentina,Algeria,0,0,0.10221084
J,Argentina,Algeria,0,1,0.04593219
J,Argentina,Algeria,0,2,0.01319597
J,Argentina,Algeria,0,3,0.00228929
J,Argentina,Algeria,0,4,0.00029787
J,Argentina,Algeria,0,5,3.101e-05
J,Argentina,Algeria,1,0,0.17246323
J,Argentina,Algeria,1,1,0.09702275
J,Argentina,Algeria,1,2,0.02400469
J,Argentina,Algeria,1,3,0.00416444
J,Argentina,Algeria,1,4,0.00054185
J,Argentina,Algeria,1,5,5.64e-05
J,Argentina,Algeria,2,0,0.16120858
J,Argentina,Algeria,2,1,0.08390149
J,Argentina,Algeria,2,2,0.02183339
J,Argentina,Algeria,2,3,0.00378775
J,Argentina,Algeria,2,4,0.00049284
J,Argentina,Algeria,2,5,5.13e-05
J,Argentina,Algeria,3,0,0.09775115
J,Argentina,Algeria,3,1,0.05087488
J,Argentina,Algeria,3,2,0.01323899
J,Argentina,Algeria,3,3,0.00229676
J,Argentina,Algeria,3,4,0.00029884
J,Argentina,Algeria,3,5,3.111e-05
J,Argentina,Algeria,4,0,0.04445461
J,Argentina,Algeria,4,1,0.02313654
J,Argentina,Algeria,4,2,0.00602074
J,Argentina,Algeria,4,3,0.0010445
J,Argentina,Algeria,4,4,0.0001359
J,Argentina,Algeria,4,5,1.415e-05
J,Argentina,Algeria,5,0,0.01617342
J,Argentina,Algeria,5,1,0.0084175
J,Argentina,Algeria,5,2,0.00219046
J,Argentina,Algeria,5,3,0.00038001
J,Argentina,Algeria,5,4,4.944e-05
J,Argentina,Algeria,5,5,5.15e-06
J,Argentina,Jordan,0,0,0.05488284
J,Argentina,Jordan,0,1,0.01839879
J,Argentina,Jordan,0,2,0.00434354
J,Argentina,Jordan,0,3,0.00059165
J,Argentina,Jordan,0,4,6.044e-05
J,Argentina,Jordan,0,5,4.94e-06
J,Argentina,Jordan,1,0,0.13227127
J,Argentina,Jordan,1,1,0.05807954
J,Argentina,Jordan,1,2,0.01128245
J,Argentina,Jordan,1,3,0.00153681
J,Argentina,Jordan,1,4,0.000157
J,Argentina,Jordan,1,5,1.283e-05
J,Argentina,Jordan,2,0,0.17550312
J,Argentina,Jordan,2,1,0.07171729
J,Argentina,Jordan,2,2,0.01465321
J,Argentina,Jordan,2,3,0.00199595
J,Argentina,Jordan,2,4,0.00020391
J,Argentina,Jordan,2,5,1.666e-05
J,Argentina,Jordan,3,0,0.15195786
J,Argentina,Jordan,3,1,0.06209579
J,Argentina,Jordan,3,2,0.01268736
J,Argentina,Jordan,3,3,0.00172818
J,Argentina,Jordan,3,4,0.00017655
J,Argentina,Jordan,3,5,1.443e-05
J,Argentina,Jordan,4,0,0.09867855
J,Argentina,Jordan,4,1,0.04032383
J,Argentina,Jordan,4,2,0.00823893
J,Argentina,Jordan,4,3,0.00112225
J,Argentina,Jordan,4,4,0.00011465
J,Argentina,Jordan,4,5,9.37e-06
J,Argentina,Jordan,5,0,0.05126398
J,Argentina,Jordan,5,1,0.02094842
J,Argentina,Jordan,5,2,0.00428016
J,Argentina,Jordan,5,3,0.00058301
J,Argentina,Jordan,5,4,5.956e-05
J,Argentina,Jordan,5,5,4.87e-06
J,Austria,Algeria,0,0,0.09776879
J,Austria,Algeria,0,1,0.10046369
J,Austria,Algeria,0,2,0.06320811
J,Austria,Algeria,0,3,0.02483521
J,Austria,Algeria,0,4,0.00731853
J,Austria,Algeria,0,5,0.00172532
J,Austria,Algeria,1,0,0.10433976
J,Austria,Algeria,1,1,0.13776877
J,Austria,Algeria,1,2,0.07719837
J,Austria,Algeria,1,3,0.03033214
J,Austria,Algeria,1,4,0.00893839
J,Austria,Algeria,1,5,0.0021072
J,Austria,Algeria,2,0,0.06785954
J,Austria,Algeria,2,1,0.07998843
J,Austria,Algeria,2,2,0.04714258
J,Austria,Algeria,2,3,0.01852287
J,Austria,Algeria,2,4,0.00545839
J,Austria,Algeria,2,5,0.0012868
J,Austria,Algeria,3,0,0.02762644
J,Austria,Algeria,3,1,0.03256426
J,Austria,Algeria,3,2,0.01919232
J,Austria,Algeria,3,3,0.00754089
J,Austria,Algeria,3,4,0.00222218
J,Austria,Algeria,3,5,0.00052387
J,Austria,Algeria,4,0,0.00843529
J,Austria,Algeria,4,1,0.00994298
J,Austria,Algeria,4,2,0.00586007
J,Austria,Algeria,4,3,0.00230249
J,Austria,Algeria,4,4,0.00067851
J,Austria,Algeria,4,5,0.00015996
J,Austria,Algeria,5,0,0.00206047
J,Austria,Algeria,5,1,0.00242874
J,Austria,Algeria,5,2,0.00143142
J,Austria,Algeria,5,3,0.00056242
J,Austria,Algeria,5,4,0.00016574
J,Austria,Algeria,5,5,3.907e-05
J,Austria,Jordan,0,0,0.07579232
J,Austria,Jordan,0,1,0.05888741
J,Austria,Jordan,0,2,0.02995556
J,Austria,Jordan,0,3,0.00924123
J,Austria,Jordan,0,4,0.00213818
J,Austria,Jordan,0,5,0.00039577
J,Austria,Jordan,1,0,0.11613639
J,Austria,Jordan,1,1,0.1187415
J,Austria,Jordan,1,2,0.05224171
J,Austria,Jordan,1,3,0.01611647
J,Austria,Jordan,1,4,0.00372892
J,Austria,Jordan,1,5,0.00069022
J,Austria,Jordan,2,0,0.10636771
J,Austria,Jordan,2,1,0.0984427
J,Austria,Jordan,2,2,0.04555408
J,Austria,Jordan,2,3,0.01405335
J,Austria,Jordan,2,4,0.00325157
J,Austria,Jordan,2,5,0.00060186
J,Austria,Jordan,3,0,0.06183416
J,Austria,Jordan,3,1,0.05722716
J,Austria,Jordan,3,2,0.0264817
J,Austria,Jordan,3,3,0.00816955
J,Austria,Jordan,3,4,0.00189022
J,Austria,Jordan,3,5,0.00034988
J,Austria,Jordan,4,0,0.02695928
J,Austria,Jordan,4,1,0.02495066
J,Austria,Jordan,4,2,0.01154585
J,Austria,Jordan,4,3,0.00356187
J,Austria,Jordan,4,4,0.00082412
J,Austria,Jordan,4,5,0.00015254
J,Austria,Jordan,5,0,0.00940326
J,Austria,Jordan,5,1,0.00870266
J,Austria,Jordan,5,2,0.00402713
J,Austria,Jordan,5,3,0.00124236
J,Austria,Jordan,5,4,0.00028745
J,Austria,Jordan,5,5,5.321e-05
J,Algeria,Jordan,0,0,0.06625236
J,Algeria,Jordan,0,1,0.05480326
J,Algeria,Jordan,0,2,0.03021455
J,Algeria,Jordan,0,3,0.01006057
J,Algeria,Jordan,0,4,0.00251241
J,Algeria,Jordan,0,5,0.00050193
J,Algeria,Jordan,1,0,0.10432689
J,Algeria,Jordan,1,1,0.11559051
J,Algeria,Jordan,1,2,0.05488969
J,Algeria,Jordan,1,3,0.01827667
J,Algeria,Jordan,1,4,0.0045642
J,Algeria,Jordan,1,5,0.00091185
J,Algeria,Jordan,2,0,0.09993334
J,Algeria,Jordan,2,1,0.09982468
J,Algeria,Jordan,2,2,0.04985807
J,Algeria,Jordan,2,3,0.01660128
J,Algeria,Jordan,2,4,0.00414581
J,Algeria,Jordan,2,5,0.00082826
J,Algeria,Jordan,3,0,0.0605151
J,Algeria,Jordan,3,1,0.0604493
J,Algeria,Jordan,3,2,0.03019179
J,Algeria,Jordan,3,3,0.01005299
J,Algeria,Jordan,3,4,0.00251051
J,Algeria,Jordan,3,5,0.00050156
J,Algeria,Jordan,4,0,0.0274839
J,Algeria,Jordan,4,1,0.02745402
J,Algeria,Jordan,4,2,0.01371208
J,Algeria,Jordan,4,3,0.00456572
J,Algeria,Jordan,4,4,0.00114019
J,Algeria,Jordan,4,5,0.00022779
J,Algeria,Jordan,5,0,0.0099858
J,Algeria,Jordan,5,1,0.00997495
J,Algeria,Jordan,5,2,0.00498205
J,Algeria,Jordan,5,3,0.00165888
J,Algeria,Jordan,5,4,0.00041427
J,Algeria,Jordan,5,5,8.276e-05
K,Portugal,Colombia,0,0,0.09241519
K,Portugal,Colombia,0,1,0.09981828
K,Portugal,Colombia,0,2,0.06621683
K,Portugal,Colombia,0,3,0.02743831
K,Portugal,Colombia,0,4,0.00852722
K,Portugal,Colombia,0,5,0.00212006
K,Portugal,Colombia,1,0,0.09759757
K,Portugal,Colombia,1,1,0.1363888
K,Portugal,Colombia,1,2,0.08059906
K,Portugal,Colombia,1,3,0.03339788
K,Portugal,Colombia,1,4,0.01037932
K,Portugal,Colombia,1,5,0.00258053
K,Portugal,Colombia,2,0,0.06348502
K,Portugal,Colombia,2,1,0.07891897
K,Portugal,Colombia,2,2,0.04905254
K,Portugal,Colombia,2,3,0.02032593
K,Portugal,Colombia,2,4,0.00631685
K,Portugal,Colombia,2,5,0.00157051
K,Portugal,Colombia,3,0,0.02575797
K,Portugal,Colombia,3,1,0.03202003
K,Portugal,Colombia,3,2,0.01990223
K,Portugal,Colombia,3,3,0.0082469
K,Portugal,Colombia,3,4,0.00256295
K,Portugal,Colombia,3,5,0.00063721
K,Portugal,Colombia,4,0,0.00783814
K,Portugal,Colombia,4,1,0.00974369
K,Portugal,Colombia,4,2,0.00605624
K,Portugal,Colombia,4,3,0.00250953
K,Portugal,Colombia,4,4,0.00077991
K,Portugal,Colombia,4,5,0.0001939
K,Portugal,Colombia,5,0,0.00190812
K,Portugal,Colombia,5,1,0.002372
K,Portugal,Colombia,5,2,0.00147433
K,Portugal,Colombia,5,3,0.00061092
K,Portugal,Colombia,5,4,0.00018986
K,Portugal,Colombia,5,5,4.72e-05
K,Portugal,Uzbekistan,0,0,0.12171304
K,Portugal,Uzbekistan,0,1,0.06310817
K,Portugal,Uzbekistan,0,2,0.02030882
K,Portugal,Uzbekistan,0,3,0.00400343
K,Portugal,Uzbekistan,0,4,0.00059189
K,Portugal,Uzbekistan,0,5,7.001e-05
K,Portugal,Uzbekistan,1,0,0.17642879
K,Portugal,Uzbekistan,1,1,0.11320784
K,Portugal,Uzbekistan,1,2,0.03182632
K,Portugal,Uzbekistan,1,3,0.00627385
K,Portugal,Uzbekistan,1,4,0.00092756
K,Portugal,Uzbekistan,1,5,0.00010971
K,Portugal,Uzbekistan,2,0,0.14261016
K,Portugal,Uzbekistan,2,1,0.08433722
K,Portugal,Uzbekistan,2,2,0.0249378
K,Portugal,Uzbekistan,2,3,0.00491593
K,Portugal,Uzbekistan,2,4,0.0007268
K,Portugal,Uzbekistan,2,5,8.596e-05
K,Portugal,Uzbekistan,3,0,0.07449565
K,Portugal,Uzbekistan,3,1,0.04405546
K,Portugal,Uzbekistan,3,2,0.01302683
K,Portugal,Uzbekistan,3,3,0.00256795
K,Portugal,Uzbekistan,3,4,0.00037966
K,Portugal,Uzbekistan,3,5,4.49e-05
K,Portugal,Uzbekistan,4,0,0.02918587
K,Portugal,Uzbekistan,4,1,0.01726003
K,Portugal,Uzbekistan,4,2,0.00510364
K,Portugal,Uzbekistan,4,3,0.00100607
K,Portugal,Uzbekistan,4,4,0.00014874
K,Portugal,Uzbekistan,4,5,1.759e-05
K,Portugal,Uzbekistan,5,0,0.00914754
K,Portugal,Uzbekistan,5,1,0.0054097
K,Portugal,Uzbekistan,5,2,0.0015996
K,Portugal,Uzbekistan,5,3,0.00031533
K,Portugal,Uzbekistan,5,4,4.662e-05
K,Portugal,Uzbekistan,5,5,5.51e-06
K,Portugal,DR Congo,0,0,0.13699114
K,Portugal,DR Congo,0,1,0.06587095
K,Portugal,DR Congo,0,2,0.01937595
K,Portugal,DR Congo,0,3,0.00350635
K,Portugal,DR Congo,0,4,0.00047589
K,Portugal,DR Congo,0,5,5.167e-05
K,Portugal,DR Congo,1,0,0.19044401
K,Portugal,DR Congo,1,1,0.11189116
K,Portugal,DR Congo,1,2,0.02887691
K,Portugal,DR Congo,1,3,0.00522569
K,Portugal,DR Congo,1,4,0.00070925
K,Portugal,DR Congo,1,5,7.701e-05
K,Portugal,DR Congo,2,0,0.14601946
K,Portugal,DR Congo,2,1,0.07927288
K,Portugal,DR Congo,2,2,0.02151833
K,Portugal,DR Congo,2,3,0.00389405
K,Portugal,DR Congo,2,4,0.00052851
K,Portugal,DR Congo,2,5,5.739e-05
K,Portugal,DR Congo,3,0,0.07253994
K,Portugal,DR Congo,3,1,0.0393814
K,Portugal,DR Congo,3,2,0.01068993
K,Portugal,DR Congo,3,3,0.0019345
K,Portugal,DR Congo,3,4,0.00026256
K,Portugal,DR Congo,3,5,2.851e-05
K,Portugal,DR Congo,4,0,0.02702744
K,Portugal,DR Congo,4,1,0.014673
K,Portugal,DR Congo,4,2,0.00398293
K,Portugal,DR Congo,4,3,0.00072077
K,Portugal,DR Congo,4,4,9.782e-05
K,Portugal,DR Congo,4,5,1.062e-05
K,Portugal,DR Congo,5,0,0.00805606
K,Portugal,DR Congo,5,1,0.00437358
K,Portugal,DR Congo,5,2,0.00118719
K,Portugal,DR Congo,5,3,0.00021484
K,Portugal,DR Congo,5,4,2.916e-05
K,Portugal,DR Congo,5,5,3.17e-06
K,Colombia,Uzbekistan,0,0,0.13155226
K,Colombia,Uzbekistan,0,1,0.06504343
K,Colombia,Uzbekistan,0,2,0.01976923
K,Colombia,Uzbekistan,0,3,0.00369126
K,Colombia,Uzbekistan,0,4,0.00051692
K,Colombia,Uzbekistan,0,5,5.791e-05
K,Colombia,Uzbekistan,1,0,0.18548527
K,Colombia,Uzbekistan,1,1,0.11254598
K,Colombia,Uzbekistan,1,2,0.02996936
K,Colombia,Uzbekistan,1,3,0.00559581
K,Colombia,Uzbekistan,1,4,0.00078363
K,Colombia,Uzbekistan,1,5,8.779e-05
K,Colombia,Uzbekistan,2,0,0.14479465
K,Colombia,Uzbekistan,2,1,0.0811071
K,Colombia,Uzbekistan,2,2,0.02271618
K,Colombia,Uzbekistan,2,3,0.00424151
K,Colombia,Uzbekistan,2,4,0.00059397
K,Colombia,Uzbekistan,2,5,6.654e-05
K,Colombia,Uzbekistan,3,0,0.07316764
K,Colombia,Uzbekistan,3,1,0.04098505
K,Colombia,Uzbekistan,3,2,0.01147894
K,Colombia,Uzbekistan,3,3,0.00214332
K,Colombia,Uzbekistan,3,4,0.00030015
K,Colombia,Uzbekistan,3,5,3.363e-05
K,Colombia,Uzbekistan,4,0,0.02772981
K,Colombia,Uzbekistan,4,1,0.01553293
K,Colombia,Uzbekistan,4,2,0.0043504
K,Colombia,Uzbekistan,4,3,0.0008123
K,Colombia,Uzbekistan,4,4,0.00011375
K,Colombia,Uzbekistan,4,5,1.274e-05
K,Colombia,Uzbekistan,5,0,0.00840746
K,Colombia,Uzbekistan,5,1,0.00470946
K,Colombia,Uzbekistan,5,2,0.00131901
K,Colombia,Uzbekistan,5,3,0.00024628
K,Colombia,Uzbekistan,5,4,3.449e-05
K,Colombia,Uzbekistan,5,5,3.86e-06
K,Colombia,DR Congo,0,0,0.14741063
K,Colombia,DR Congo,0,1,0.06754868
K,Colombia,DR Congo,0,2,0.01876892
K,Colombia,DR Congo,0,3,0.00321714
K,Colombia,DR Congo,0,4,0.00041358
K,Colombia,DR Congo,0,5,4.253e-05
K,Colombia,DR Congo,1,0,0.19921298
K,Colombia,DR Congo,1,1,0.11069312
K,Colombia,DR Congo,1,2,0.02705909
K,Colombia,DR Congo,1,3,0.00463813
K,Colombia,DR Congo,1,4,0.00059626
K,Colombia,DR Congo,1,5,6.132e-05
K,Colombia,DR Congo,2,0,0.14753131
K,Colombia,DR Congo,2,1,0.07586398
K,Colombia,DR Congo,2,2,0.0195055
K,Colombia,DR Congo,2,3,0.00334339
K,Colombia,DR Congo,2,4,0.00042981
K,Colombia,DR Congo,2,5,4.42e-05
K,Colombia,DR Congo,3,0,0.07089846
K,Colombia,DR Congo,3,1,0.03645761
K,Colombia,DR Congo,3,2,0.00937367
K,Colombia,DR Congo,3,3,0.00160672
K,Colombia,DR Congo,3,4,0.00020655
K,Colombia,DR Congo,3,5,2.124e-05
K,Colombia,DR Congo,4,0,0.02555352
K,Colombia,DR Congo,4,1,0.0131402
K,Colombia,DR Congo,4,2,0.0033785
K,Colombia,DR Congo,4,3,0.0005791
K,Colombia,DR Congo,4,4,7.445e-05
K,Colombia,DR Congo,4,5,7.66e-06
K,Colombia,DR Congo,5,0,0.00736808
K,Colombia,DR Congo,5,1,0.00378884
K,Colombia,DR Congo,5,2,0.00097415
K,Colombia,DR Congo,5,3,0.00016698
K,Colombia,DR Congo,5,4,2.147e-05
K,Colombia,DR Congo,5,5,2.21e-06
K,Uzbekistan,DR Congo,0,0,0.26593178
K,Uzbekistan,DR Congo,0,1,0.16590528
K,Uzbekistan,DR Congo,0,2,0.05694147
K,Uzbekistan,DR Congo,0,3,0.01256605
K,Uzbekistan,DR Congo,0,4,0.00207984
K,Uzbekistan,DR Congo,0,5,0.00027539
K,Uzbekistan,DR Congo,1,0,0.17209014
K,Uzbekistan,DR Congo,1,1,0.12408764
K,Uzbekistan,DR Congo,1,2,0.03905361
K,Uzbekistan,DR Congo,1,3,0.0086185
K,Uzbekistan,DR Congo,1,4,0.00142647
K,Uzbekistan,DR Congo,1,5,0.00018888
K,Uzbekistan,DR Congo,2,0,0.06110977
K,Uzbekistan,DR Congo,2,1,0.04045779
K,Uzbekistan,DR Congo,2,2,0.01339257
K,Uzbekistan,DR Congo,2,3,0.00295552
K,Uzbekistan,DR Congo,2,4,0.00048918
K,Uzbekistan,DR Congo,2,5,6.477e-05
K,Uzbekistan,DR Congo,3,0,0.01397082
K,Uzbekistan,DR Congo,3,1,0.0092494
K,Uzbekistan,DR Congo,3,2,0.00306179
K,Uzbekistan,DR Congo,3,3,0.00067569
K,Uzbekistan,DR Congo,3,4,0.00011183
K,Uzbekistan,DR Congo,3,5,1.481e-05
K,Uzbekistan,DR Congo,4,0,0.00239549
K,Uzbekistan,DR Congo,4,1,0.00158594
K,Uzbekistan,DR Congo,4,2,0.00052499
K,Uzbekistan,DR Congo,4,3,0.00011586
K,Uzbekistan,DR Congo,4,4,1.918e-05
K,Uzbekistan,DR Congo,4,5,2.54e-06
K,Uzbekistan,DR Congo,5,0,0.00032859
K,Uzbekistan,DR Congo,5,1,0.00021754
K,Uzbekistan,DR Congo,5,2,7.201e-05
K,Uzbekistan,DR Congo,5,3,1.589e-05
K,Uzbekistan,DR Congo,5,4,2.63e-06
K,Uzbekistan,DR Congo,5,5,3.5e-07
L,England,Croatia,0,0,0.14597758
L,England,Croatia,0,1,0.09456323
L,England,Croatia,0,2,0.03664297
L,England,Croatia,0,3,0.00885467
L,England,Croatia,0,4,0.00160478
L,England,Croatia,0,5,0.00023267
L,England,Croatia,1,0,0.16736967
L,England,Croatia,1,1,0.13259531
L,England,Croatia,1,2,0.0456954
L,England,Croatia,1,3,0.01104217
L,England,Croatia,1,4,0.00200123
L,England,Croatia,1,5,0.00029016
L,England,Croatia,2,0,0.10842961
L,England,Croatia,2,1,0.07860517
L,England,Croatia,2,2,0.02849209
L,England,Croatia,2,3,0.00688504
L,England,Croatia,2,4,0.00124781
L,England,Croatia,2,5,0.00018092
L,England,Croatia,3,0,0.04507217
L,England,Croatia,3,1,0.0326747
L,England,Croatia,3,2,0.01184363
L,England,Croatia,3,3,0.00286198
L,England,Croatia,3,4,0.00051869
L,England,Croatia,3,5,7.52e-05
L,England,Croatia,4,0,0.01405175
L,England,Croatia,4,1,0.0101867
L,England,Croatia,4,2,0.00369238
L,England,Croatia,4,3,0.00089225
L,England,Croatia,4,4,0.00016171
L,England,Croatia,4,5,2.345e-05
L,England,Croatia,5,0,0.00350463
L,England,Croatia,5,1,0.00254065
L,England,Croatia,5,2,0.00092091
L,England,Croatia,5,3,0.00022254
L,England,Croatia,5,4,4.033e-05
L,England,Croatia,5,5,5.85e-06
L,England,Ghana,0,0,0.08443413
L,England,Ghana,0,1,0.03017215
L,England,Ghana,0,2,0.00711478
L,England,Ghana,0,3,0.00099576
L,England,Ghana,0,4,0.00010452
L,England,Ghana,0,5,8.78e-06
L,England,Ghana,1,0,0.16727117
L,England,Ghana,1,1,0.07551164
L,England,Ghana,1,2,0.015072
L,England,Ghana,1,3,0.00210943
L,England,Ghana,1,4,0.00022142
L,England,Ghana,1,5,1.859e-05
L,England,Ghana,2,0,0.18111254
L,England,Ghana,2,1,0.07604392
L,England,Ghana,2,2,0.01596432
L,England,Ghana,2,3,0.00223432
L,England,Ghana,2,4,0.00023453
L,England,Ghana,2,5,1.969e-05
L,England,Ghana,3,0,0.12789005
L,England,Ghana,3,1,0.05369734
L,England,Ghana,3,2,0.01127298
L,England,Ghana,3,3,0.00157773
L,England,Ghana,3,4,0.00016561
L,England,Ghana,3,5,1.391e-05
L,England,Ghana,4,0,0.06773081
L,England,Ghana,4,1,0.02843821
L,England,Ghana,4,2,0.00597019
L,England,Ghana,4,3,0.00083557
L,England,Ghana,4,4,8.771e-05
L,England,Ghana,4,5,7.37e-06
L,England,Ghana,5,0,0.02869629
L,England,Ghana,5,1,0.01204874
L,England,Ghana,5,2,0.00252946
