 68	      0.16984170	      0.29960750
 69	      0.45952795	      0.46634021
 70	      1.33085493	      1.03193005
 71	      2.03281484	      1.82328937
 72	      1.45651156	      2.43392987
 73	      0.72609512	      0.89165866
 74	      3.32609842	      2.42284089
 75	      0.96880670	      1.24264021
 76	      0.45477638	      0.50415209
 77	      0.91525757	      0.76768651
 78	      1.03325567	      0.73290593
 79	      1.09760746	      0.86696409
 80	      0.83807229	      0.72957196
 81	      0.28101301	      0.19300844
 82	      1.40508471	      1.43610151
 83	      3.07136675	      2.13810482
 84	      0.59446752	      0.50747798
 85	      1.26191279	      1.29301472
 86	      0.86162412	      1.45789099
 87	      1.33500458	      1.39981071
 88	      3.16808276	      1.51530625
 89	      1.59571798	      1.12417594
 90	      0.43274742	      0.42186717
 91	      1.26468999	      2.01246392
 92	      0.34883175	      0.30455624
 93	      0.34883953	      0.42058792
 94	      0.13356193	      0.18671924
 95	      0.74029910	      0.80222545
 96	      2.75823871	      1.87104822
 97	      0.90730384	      1.07989259
 98	      0.95222607	      0.82053952
 99	      0.52459807	      0.24282236
100	      0.86268350	      0.68498605
101	      2.81725893	      0.78091335
102	      0.89216316	      0.72448555
103	      0.38556647	      0.49023281
104	      1.69544435	      1.88471196
105	      1.16016658	      0.93420438
106	      0.57824683	      0.59325746
107	      0.77533356	      0.38876402
108	      1.93233132	      1.22744956
109	      0.79763749	      1.22283228
110	      4.98899603	      1.72542010
111	      2.05330011	      0.81997642
112	      2.29931698	      2.78280839
113	      1.69771065	      1.84156989
114	      0.87220982	      0.82611779
115	      1.96386156	      2.23431382
116	      2.91883268	      3.25883933
117	      0.98507755	      1.28927666
118	      0.96509459	      0.76573926
119	      1.05814257	      0.95115165
120	      4.34285103	      0.99999526
121	      1.60413765	      0.98510021
122	      0.77899509	      0.58044784
123	      0.86917395	      0.61401218
124	      0.23991908	      0.20909518
125	      0.96243039	      0.85275803
126	      0.60436849	      0.92262445
127	      0.59967473	      0.61226890
128	      0.68840853	      0.84476936
129	      0.90991992	      0.85006701
130	      0.24197386	      0.44067602
131	      0.57062560	      0.66656526
132	      1.11483897	      0.92697652
133	      0.12151034	      0.14628005
134	      1.01356151	      0.72093225
135	      0.80727550	      0.94882545
136	      0.81860005	      0.59002346
137	      0.39145843	      0.28676969
138	      1.71758755	      3.09350472
139	      0.82069964	      0.58299003
140	      0.05058146	      0.01714625
141	      0.52605401	      0.43400993
142	      0.73933172	      0.69297983
143	      0.01724554	      0.99999526
144	      0.87401309	      0.98161643
145	      0.44549668	      0.34379052
146	      1.39705127	      1.78810764
147	      0.69598076	      0.63916232
148	      0.27998459	      0.29311995
149	      1.16819210	      1.17244166
150	      0.54926457	      0.29890444
151	      2.24704444	      3.14401479
152	      0.70840328	      1.12629079
153	      0.39422082	      0.22671952
154	      1.00830418	      0.91258056
155	      0.33591237	      0.29523723
156	      2.86804113	      2.50123014
157	      0.19017373	      0.17907679
158	      0.68440053	      1.13075242
159	      0.47554176	      0.46108334
160	      1.14259933	      0.61435074
161	      1.63436570	      1.62947529
162	      0.72920645	      0.47535747
163	      1.30732184	      1.14079364
164	      1.10786001	      1.07791813
165	      0.06421750	      0.03823452
166	      1.67873505	      1.70398242
167	      1.07578548	      1.19423544
168	      1.03999527	      0.64048752
169	      1.38298330	      1.22294117
170	      0.20473948	      0.23296712
171	      1.02008647	      0.68028638
172	      1.09279821	      0.83181167
173	     28.05584988	      0.33766830
174	      0.20338280	      0.42873140
175	      1.37674598	      1.42622321
176	      3.34261659	      1.68834151
177	      1.85430215	      1.56648912
178	      0.36007176	      0.47749465
179	      2.04943144	      1.69112865
180	      3.07638048	      2.22819338
181	      0.48589952	      0.35588189
182	      1.47157664	      1.10671575
183	      1.26383019	      1.74498850
184	      1.26903001	      1.25817369
185	      1.93157502	      1.47987845
186	      0.91919748	      1.14479861
187	      0.80484794	      0.29453700
188	      0.44295983	      0.33362866
189	      0.23344946	      0.42603518
190	      0.14883534	      0.14392445
191	      0.27691366	      0.18529663
192	      0.03411940	      0.02610755
193	      0.06543842	      0.36230332
194	      0.52691266	      0.24926763
195	      0.88724868	      0.47345547
196	      1.44105779	      1.54629755
197	      1.52521235	      1.56634947
198	      1.86776109	      1.83091015
199	      2.87410524	      1.20799417
200	      0.31218591	      0.27385095
201	      1.59175776	      1.05231545
202	      0.79134151	      0.82762161
203	      0.65325517	      0.39742336
204	      0.21495772	      0.07908219
205	      1.32646152	      1.20237246
206	      1.38355048	      1.40553884
207	      0.42527183	      0.14272876
208	      0.59014727	      0.41211734
209	     14.02792494	      0.28139025
210	      1.06108465	      1.63773799
211	      1.68764097	      1.80898895
212	      1.23265489	      1.90497190
213	      0.65826696	      0.65870849
214	      3.44401894	      2.46299999
215	      0.31719484	      0.27600319
216	      0.80132445	      0.74191758
217	      0.73867064	      0.50103233
218	      1.85050533	      1.57760738
219	      2.40668015	      2.12759998
220	      0.95544369	      0.74725599
221	      0.88962192	      0.41325335
222	      0.14182114	      0.18447660
223	      0.30164468	      0.25970462
224	      0.66791019	      0.92388175
225	      0.86452958	      0.92577175
226	      0.75300499	      0.76874302
227	      0.32365410	      0.15654877
228	      1.02462963	      1.02209868
229	      0.00100000	      0.01990133
230	      0.53473800	      0.51651115
231	      1.66682453	      2.96894406
232	      2.07978825	      1.09431415
233	      0.75793366	      0.44988444
234	      0.18860476	      0.06089854
235	      0.04001501	      0.02838824
236	      0.89279311	      1.24846212
237	      1.79684330	      1.53878092
238	      1.22790274	      1.03256699
239	      1.52182073	      2.48976858
240	      0.08411443	      0.12727771
241	      1.70221303	      2.28930124
242	      1.37838173	      1.03466769
243	      0.23996461	      0.16578510
244	      1.53901401	      1.20920626
245	      1.02771046	      0.86885986
246	      1.48697001	      1.45261906
247	      1.71156056	      1.15816579
248	      0.69201024	      0.56132473
249	      0.15611008	      0.40551953
250	      1.97244163	      1.94512089
251	      1.68834151	      7.01396247
252	      0.51408306	      0.58763129
253	      1.51028506	      0.76250006
254	      0.73890037	      0.97249878
